8.7,255,255,255,255,255,255,255,255,0,0,0,0,255,255
8.8,255,255,255,255,255,255,255,255,0,0,0,0,255,255
8.9,0,0,0,0,0,0,0,0,0,0,0,0,255,255
9.0,0,0,0,0,0,0,0,0,0,0,0,0,255,255
9.1,255,255,255,255,255,255,255,255,0,0,0,0,255,255
9.2,0,0,0,0,0,0,0,0,0,0,0,0,255,255
9.3,0,0,0,0,0,0,0,0,0,0,0,0,255,255
9.4,0,0,0,0,0,0,0,0,0,0,0,0,255,255
9.5,0,0,0,0,0,0,0,0,0,0,1,1,255,255
9.6,0,0,0,0,0,0,0,0,0,0,1,1,255,255
9.7,0,0,255,255,255,255,0,0,0,0,0,0,255,255
9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.4,0,0,0,0,0,0,0,0,0,0,0,0,255,255
10.5,0,0,0,0,0,0,0,0,0,0,0,0,255,255
10.6,0,0,0,0,0,0,0,0,0,0,0,0,255,255
10.7,0,0,0,0,0,0,0,0,0,0,0,0,255,255
10.8,0,0,0,0,0,0,0,0,0,0,0,0,255,255
10.9,0,0,0,0,0,0,0,0,0,0,1,1,255,255
11.0,0,0,0,0,0,0,0,0,0,0,1,1,255,255
11.1,0,0,0,0,0,0,0,0,0,0,1,1,255,255
11.2,0,0,0,0,0,0,0,0,0,0,1,1,255,255
11.3,0,0,0,0,0,0,0,0,0,0,1,1,255,255
11.4,0,0,0,0,0,0,0,0,0,0,1,1,255,255
11.5,0,0,0,0,0,0,0,0,0,0,1,1,255,255
11.6,0,0,0,0,0,0,0,0,0,0,1,1,255,255
11.7,0,0,0,0,0,0,0,0,0,0,1,1,255,255
11.8,0,0,0,0,0,0,0,0,0,0,1,1,255,255
11.9,0,0,0,0,0,0,0,0,0,0,1,1,255,255
12.0,0,0,0,0,0,0,0,0,0,0,1,1,255,255
12.1,0,0,0,0,0,0,0,0,0,0,1,1,255,255
12.2,0,0,0,0,0,0,0,0,0,0,1,1,255,255
12.3,0,0,0,0,0,0,0,0,0,0,1,1,255,255
12.4,0,0,0,0,0,0,0,0,0,0,1,1,255,255
12.5,0,0,0,0,0,0,0,0,0,0,1,1,255,255
12.6,0,0,0,0,0,0,0,0,0,0,1,1,255,255
12.7,0,0,0,0,0,0,0,0,0,0,1,1,255,255
12.8,0,0,0,0,0,0,0,0,0,0,1,1,255,255
12.9,0,0,0,0,0,0,0,0,0,0,1,1,255,255
13.0,0,0,0,0,0,0,0,0,0,0,1,1,255,255
13.1,0,0,0,0,0,0,0,0,0,0,1,1,255,255
13.2,0,0,0,0,0,0,0,0,0,0,1,1,255,255
13.3,0,0,0,0,0,0,0,0,0,0,1,1,255,255
13.4,0,0,0,0,0,0,0,0,0,0,1,1,255,255
13.5,255,255,255,255,255,255,255,255,0,0,1,1,255,255
13.6,255,255,255,255,255,255,255,255,0,0,1,1,255,255
13.7,255,255,255,255,255,255,255,255,0,0,1,1,255,255
13.8,0,0,0,0,0,0,0,0,0,0,1,1,255,255
13.9,0,0,0,0,0,0,0,0,0,0,1,1,255,255
14.0,255,255,255,255,255,255,255,255,0,0,1,1,255,255
14.1,0,255,0,255,0,255,0,255,0,0,1,1,255,255
14.2,255,255,255,255,255,255,255,255,0,0,1,1,255,255
14.3,0,0,0,0,0,0,0,0,0,0,1,1,255,255
14.4,0,0,0,0,0,0,0,0,0,0,1,1,255,255
14.5,0,0,0,0,0,0,0,0,0,0,1,1,255,255
14.6,0,0,0,0,0,0,0,0,0,0,1,1,255,255
14.7,0,0,0,0,0,0,0,0,0,0,1,1,255,255
14.8,0,0,0,0,0,0,0,0,0,0,1,1,255,255
14.9,0,0,0,0,0,0,0,0,0,0,1,1,255,255
15.0,0,0,0,0,0,0,0,0,0,0,1,1,255,255
15.1,0,0,0,0,0,0,0,0,0,0,1,1,255,255
15.2,0,0,0,0,0,0,0,0,0,0,1,1,255,255
15.3,0,0,0,0,0,0,0,0,0,0,1,1,255,255
15.4,0,0,0,0,0,0,0,0,0,0,1,1,255,255
15.5,0,0,0,0,0,0,0,0,0,0,1,1,255,255
15.6,0,0,0,0,0,0,0,0,0,0,1,1,255,255
15.7,255,255,255,255,255,255,255,255,0,0,1,1,255,255
15.8,255,255,255,255,255,255,255,255,0,0,1,1,255,255
15.9,0,0,0,0,0,255,0,0,0,0,1,1,255,255
16.0,0,0,0,0,0,0,0,0,0,0,1,1,255,255
16.1,255,255,255,255,255,255,255,255,0,0,1,1,255,255
16.2,0,0,0,0,0,0,0,0,0,0,0,0,255,255
16.3,0,0,0,0,0,0,0,0,0,0,1,1,255,255
16.4,0,0,0,0,0,0,0,0,0,0,1,1,255,255
16.5,0,0,0,0,0,0,0,0,0,0,1,1,255,255
16.6,128,128,128,128,128,128,128,128,0,0,1,1,255,255
16.7,0,0,0,0,0,0,0,0,0,0,1,1,255,255
16.8,0,0,0,0,0,0,0,0,0,0,0,0,255,255
16.9,0,0,0,0,0,0,0,0,0,0,0,0,255,255
17.0,0,0,0,0,0,0,0,0,0,0,0,0,255,255
17.1,0,0,0,0,0,0,0,0,0,0,1,1,255,255
17.2,0,0,0,0,0,0,0,0,0,0,1,1,255,255
17.3,0,0,0,0,0,0,0,0,0,0,1,1,255,255
17.4,0,0,0,0,0,0,0,0,0,0,1,1,255,255
17.5,0,0,0,0,0,0,0,0,0,0,1,1,255,255
17.6,0,0,0,0,0,0,0,0,0,0,1,1,255,255
17.7,0,0,0,0,0,0,0,0,0,0,1,1,255,255
17.8,0,0,0,0,0,0,0,0,0,0,1,1,255,255
17.9,0,0,128,0,128,0,0,0,0,0,1,1,255,255
18.0,128,128,128,128,128,128,128,128,0,0,1,1,255,255
18.1,0,0,0,0,0,0,0,0,0,0,1,1,255,255
18.2,255,255,255,255,255,255,255,255,0,0,1,1,255,255
18.3,0,0,0,0,0,0,0,0,0,0,1,1,255,255
18.4,0,0,0,0,0,0,0,0,0,0,1,1,255,255
18.5,0,0,0,0,0,0,0,0,0,0,1,1,255,255
18.6,0,0,0,0,0,0,0,0,0,0,1,1,255,255
18.7,0,0,0,0,0,0,0,0,0,0,1,1,255,255
18.8,0,0,0,0,0,0,0,0,0,0,1,1,255,255
18.9,0,0,0,0,0,0,0,0,0,0,1,1,255,255
19.0,0,0,0,0,0,0,0,0,0,0,1,1,255,255
19.1,0,0,0,0,0,0,0,0,0,0,1,1,255,255
19.2,0,0,0,0,0,0,0,0,0,0,1,1,255,255
19.3,0,0,0,0,0,0,0,0,0,0,1,1,255,255
19.4,0,0,0,0,0,0,0,0,0,0,1,1,255,255
19.5,0,0,0,0,0,0,0,0,0,0,1,1,255,255
19.6,0,0,0,0,0,0,0,0,0,0,1,1,255,255
19.7,0,0,0,0,0,0,0,0,0,0,1,1,255,255
19.8,0,0,0,0,0,0,0,0,0,0,1,1,255,255
19.9,0,0,0,0,0,0,0,0,0,0,1,1,255,255
20.0,0,0,0,0,0,0,0,0,0,0,1,1,255,255
20.1,0,0,0,0,0,0,0,0,0,0,1,1,255,255
20.2,0,0,0,0,0,0,0,0,0,0,1,1,255,255
20.3,0,0,0,0,0,0,0,0,0,0,1,1,255,255
20.4,255,255,255,255,255,255,255,255,0,0,1,1,255,255
20.5,255,255,255,255,255,255,255,255,0,0,1,1,255,255
20.6,0,0,0,0,0,0,0,0,0,0,1,1,255,255
20.7,0,0,0,0,0,0,0,0,0,0,1,1,255,255
20.8,0,0,0,0,0,0,0,0,0,0,1,1,255,255
20.9,0,0,0,0,0,0,0,0,0,0,1,1,255,255
21.0,0,0,0,0,0,0,0,0,0,0,1,1,255,255
21.1,0,0,0,0,0,0,0,0,0,0,1,1,255,255
21.2,0,0,0,0,0,0,0,0,0,0,1,1,255,255
21.3,0,0,0,0,0,0,0,0,0,0,0,0,255,255
21.4,0,0,0,0,0,0,0,0,0,0,1,1,255,255
21.5,0,0,0,0,0,0,0,0,0,0,1,1,255,255
21.6,0,0,0,0,0,0,0,0,0,0,1,1,255,255
21.7,128,128,128,128,128,128,128,128,255,255,1,1,255,255
21.8,0,0,0,0,0,128,0,128,255,255,1,1,255,255
21.9,0,0,0,0,0,128,0,128,255,255,1,1,255,255
22.0,128,128,128,128,128,128,128,128,0,0,1,1,255,255
22.1,0,0,0,0,0,0,0,0,0,0,1,1,255,255
22.2,0,0,0,0,0,0,0,0,0,0,1,1,255,255
22.3,0,0,0,0,0,0,0,0,0,0,1,1,255,255
22.4,0,0,0,0,0,0,0,0,0,0,1,1,255,255
22.5,0,0,0,0,0,0,0,0,0,0,0,0,255,255
22.6,0,0,0,0,0,0,0,0,0,0,1,1,255,255
22.7,0,0,0,0,0,0,0,0,0,0,0,0,255,255
22.8,255,255,255,255,255,255,255,255,0,0,0,0,255,255
22.9,0,0,0,0,0,0,0,0,0,0,0,0,255,255
23.0,0,0,0,0,0,0,0,0,0,0,0,0,255,255
23.1,0,0,0,0,0,0,0,0,0,0,0,0,255,255
23.2,0,0,0,0,0,0,0,0,0,0,0,0,255,255
23.3,0,0,0,0,0,0,0,0,0,0,1,1,255,255
23.4,0,0,0,0,0,0,0,0,0,0,1,1,255,255
23.5,0,0,0,0,0,0,0,0,0,0,1,1,255,255
23.6,255,255,255,255,255,255,255,255,0,0,1,1,255,255
23.7,0,0,0,0,0,0,0,0,0,0,1,1,255,255
23.8,0,0,0,0,0,0,0,0,0,0,1,1,255,255
23.9,0,0,0,0,0,0,0,0,0,0,1,1,255,255
24.0,0,0,0,0,0,0,0,0,0,0,1,1,255,255
24.1,0,0,0,0,0,0,0,0,0,0,1,1,255,255
24.2,0,0,0,0,0,0,0,0,0,0,1,1,255,255
24.3,0,0,0,0,255,0,255,0,0,0,1,1,255,255
24.4,0,0,0,0,0,0,0,0,0,0,1,1,255,255
24.5,255,255,255,255,255,255,255,255,0,0,1,1,255,255
24.6,255,255,255,255,255,255,255,255,0,0,1,1,255,255
24.7,0,0,0,0,0,0,0,0,0,0,1,1,255,255
24.8,0,0,0,0,0,0,0,0,0,0,1,1,255,255
24.9,0,0,0,0,0,0,0,0,0,0,1,1,255,255
25.0,0,0,0,0,0,0,0,0,0,0,1,1,255,255
25.1,255,255,255,255,255,255,255,255,0,0,1,1,255,255
25.2,0,0,0,0,0,0,0,0,0,0,1,1,255,255
25.3,0,0,0,0,0,0,0,0,0,0,0,0,255,255
25.4,0,0,0,0,0,0,0,0,0,0,1,1,255,255
25.5,0,0,0,0,0,0,0,0,0,0,1,1,255,255
25.6,0,0,0,0,0,0,0,0,0,0,1,1,255,255
25.7,0,0,0,0,0,0,0,0,0,0,1,1,255,255
25.8,255,255,255,255,255,255,255,255,0,0,1,1,255,255
25.9,255,255,255,255,255,255,255,255,0,0,1,1,255,255
26.0,0,0,0,0,0,0,0,0,0,0,1,1,255,255
26.1,0,0,0,0,0,255,0,255,0,0,1,1,255,255
26.2,0,0,0,0,0,0,0,0,0,0,1,1,255,255
26.3,0,0,0,0,0,0,0,0,0,0,1,1,255,255
26.4,0,0,0,0,0,0,0,0,0,0,1,1,255,255
26.5,0,0,0,0,0,0,0,0,0,0,1,1,255,255
26.6,0,255,0,255,255,255,255,255,0,0,1,1,255,255
26.7,0,0,0,0,0,0,0,0,0,0,1,1,255,255
26.8,0,0,0,0,0,0,0,0,0,0,1,1,255,255
26.9,128,128,128,128,128,128,128,128,0,0,1,1,255,255
27.0,255,255,255,255,255,255,255,255,0,0,1,1,255,255
27.1,0,0,0,0,255,255,255,255,0,0,1,1,255,255
27.2,255,255,255,255,255,255,255,255,0,0,1,1,255,255
27.3,255,255,255,255,255,255,255,255,0,0,1,1,255,255
27.4,0,0,0,0,255,0,0,0,0,0,1,1,255,255
27.5,255,255,255,255,255,255,255,255,0,0,1,1,255,255
27.6,0,0,0,0,0,0,0,0,0,0,1,1,255,255
27.7,0,0,0,0,0,0,0,0,0,0,1,1,255,255
27.8,0,0,0,0,0,0,0,0,0,0,1,1,255,255
27.9,0,0,0,0,0,0,0,0,0,0,1,1,255,255
28.0,0,0,0,0,0,0,0,0,0,0,1,1,255,255
28.1,0,0,0,0,0,0,0,0,0,0,1,1,255,255
28.2,0,0,0,0,0,0,0,0,0,0,1,1,255,255
28.3,0,0,0,0,255,0,255,0,0,0,1,1,255,255
28.4,255,255,255,255,255,255,255,255,0,0,1,1,255,255
28.5,255,255,255,255,255,255,255,255,0,0,1,1,255,255
28.6,0,0,0,0,0,255,0,0,0,0,1,1,255,255
28.7,0,0,255,255,255,255,0,0,0,0,1,1,255,255
28.8,255,255,255,255,255,255,255,255,0,0,1,1,255,255
28.9,0,0,0,0,0,0,0,0,0,0,1,1,255,255
29.0,0,0,0,0,0,0,0,0,0,0,1,1,255,255
29.1,0,0,0,0,0,0,0,0,0,0,1,1,255,255
29.2,0,0,0,0,0,0,0,0,0,0,1,1,255,255
29.3,0,0,0,0,0,0,0,0,0,0,1,1,255,255
29.4,0,0,0,0,0,0,0,0,0,0,1,1,255,255
29.5,0,0,0,0,0,0,0,0,0,0,1,1,255,255
29.6,0,0,0,0,0,0,0,0,0,0,0,0,255,255
29.7,0,0,0,0,0,0,0,0,0,0,0,0,255,255
29.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.4,0,0,0,0,0,0,0,0,0,0,1,1,0,0
31.5,0,0,0,0,0,0,0,0,0,0,1,1,0,0
31.6,0,0,0,0,0,0,0,0,0,0,1,1,0,0
31.7,0,0,0,0,0,0,0,0,0,0,1,1,0,0
31.8,0,0,0,0,0,0,0,0,0,0,1,1,0,0
31.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
32.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.8,255,255,255,255,255,255,255,255,0,0,0,0,0,0
32.9,0,0,255,0,255,0,0,0,0,0,0,0,0,0
33.0,0,0,255,0,255,0,0,0,0,0,0,0,255,255
33.1,0,0,255,0,255,0,0,0,0,0,0,0,255,255
33.2,0,0,255,0,255,0,0,0,0,0,0,0,255,255
33.3,0,0,255,0,255,0,0,0,0,0,0,0,255,255
33.4,0,255,0,255,0,255,0,255,0,0,0,0,255,255
33.5,255,255,255,255,255,255,255,255,0,0,0,0,255,255
33.6,255,0,255,0,255,0,255,0,0,0,1,1,255,255
33.7,255,255,255,255,255,255,255,255,0,0,1,1,255,255
33.8,128,128,128,128,128,128,128,128,255,255,1,1,255,255
33.9,0,0,128,0,128,0,0,0,255,255,1,1,255,255
34.0,0,0,128,0,128,0,0,0,255,255,1,1,255,255
34.1,0,0,0,0,0,0,0,0,0,0,1,1,255,255
34.2,0,0,0,0,0,0,0,0,0,0,1,1,255,255
34.3,0,0,0,0,0,0,0,0,0,0,1,1,255,255
34.4,0,0,0,0,0,0,0,0,0,0,1,1,255,255
34.5,0,0,0,0,0,0,0,0,0,0,1,1,255,255
34.6,0,0,0,0,0,0,0,0,0,0,1,1,255,255
34.7,0,0,0,0,0,0,0,0,0,0,1,1,255,255
34.8,0,0,0,0,0,0,0,0,0,0,1,1,255,255
34.9,0,0,0,0,0,0,0,0,0,0,1,1,255,255
35.0,0,0,0,255,0,0,0,0,0,0,0,0,255,255
35.1,0,0,0,255,0,0,0,0,0,0,0,0,255,255
35.2,0,0,0,0,0,0,0,0,0,0,0,0,255,255
35.3,0,128,0,128,0,0,0,0,255,255,0,0,255,255
35.4,0,128,0,128,0,0,0,0,255,255,0,0,255,255
35.5,0,128,0,128,0,0,0,0,255,255,1,1,255,255
35.6,0,128,0,128,0,0,0,0,0,0,1,1,255,255
35.7,0,128,0,128,0,0,0,0,255,255,1,1,255,255
35.8,128,128,128,128,128,128,128,128,255,255,1,1,255,255
35.9,0,128,0,128,0,128,0,128,255,255,1,1,255,255
36.0,128,128,128,128,128,128,128,128,0,0,1,1,255,255
36.1,0,0,0,0,0,0,0,0,0,0,1,1,255,255
36.2,255,255,255,255,255,255,255,255,0,0,0,0,255,255
36.3,0,0,0,0,0,0,0,0,0,0,1,1,255,255
36.4,0,0,0,0,0,0,0,0,0,0,1,1,255,255
36.5,0,0,0,0,0,0,0,0,0,0,1,1,255,255
36.6,0,0,0,0,0,0,0,0,0,0,1,1,255,255
36.7,128,128,128,128,128,128,128,128,255,255,0,0,255,255
36.8,128,128,128,128,128,128,128,128,255,255,0,0,255,255
36.9,0,0,128,0,128,0,0,0,255,255,0,0,255,255
37.0,0,0,128,0,128,0,0,0,0,0,0,0,255,255
37.1,0,0,128,128,128,128,0,0,255,255,0,0,255,255
37.2,128,128,128,128,128,128,128,128,255,255,1,1,255,255
37.3,128,128,128,128,128,128,128,128,255,255,1,1,255,255
37.4,128,128,128,128,128,128,128,128,0,0,1,1,255,255
37.5,128,128,128,128,128,128,128,128,255,255,0,0,255,255
37.6,128,128,128,128,128,128,128,128,255,255,0,0,255,255
37.7,128,128,128,128,128,128,128,128,255,255,0,0,255,255
37.8,128,128,128,128,128,128,128,128,0,0,0,0,255,255
37.9,128,128,128,128,128,128,128,128,255,255,0,0,255,255
38.0,128,128,128,128,128,128,128,128,255,255,1,1,255,255
38.1,128,128,128,128,128,128,128,128,255,255,1,1,255,255
38.2,0,0,0,0,0,0,0,0,0,0,1,1,255,255
38.3,0,0,0,0,0,0,0,0,0,0,1,1,255,255
38.4,0,0,0,0,0,0,0,0,0,0,1,1,255,255
38.5,0,0,0,0,0,0,0,0,0,0,1,1,255,255
38.6,0,0,0,0,0,0,0,0,0,0,1,1,255,255
38.7,128,128,128,128,128,128,128,128,255,255,1,1,255,255
38.8,128,128,128,128,128,128,128,128,255,255,1,1,255,255
38.9,0,0,0,0,0,0,0,0,0,0,1,1,255,255
39.0,0,0,0,0,0,0,0,0,0,0,1,1,255,255
39.1,0,0,0,0,0,0,0,0,0,0,1,1,255,255
39.2,0,0,0,0,0,0,0,0,0,0,1,1,255,255
39.3,0,0,0,0,0,0,0,0,0,0,0,0,255,255
39.4,0,0,0,0,0,0,0,0,0,0,0,0,255,255
39.5,0,0,0,0,0,0,0,0,0,0,0,0,255,255
39.6,0,0,0,0,0,0,0,0,0,0,0,0,255,255
39.7,255,255,255,255,255,255,255,255,0,0,0,0,255,255
39.8,255,255,255,255,255,255,255,255,0,0,0,0,255,255
39.9,0,0,0,255,0,255,0,0,0,0,0,0,255,255
40.0,0,0,0,255,0,255,0,0,0,0,0,0,255,255
40.1,0,0,0,255,0,255,0,0,0,0,0,0,255,255
40.2,255,255,255,255,255,255,255,255,0,0,0,0,255,255
40.3,0,255,0,255,0,255,0,255,0,0,0,0,255,255
40.4,0,255,0,255,0,255,0,255,0,0,0,0,255,255
40.5,0,255,0,255,0,255,0,255,0,0,0,0,255,255
40.6,128,128,128,128,128,128,128,128,0,0,0,0,255,255
40.7,0,0,0,0,0,0,0,0,0,0,0,0,255,255
40.8,0,0,0,0,0,0,0,0,0,0,0,0,255,255
40.9,0,0,0,0,0,0,0,0,0,0,0,0,255,255
41.0,0,0,0,0,0,0,0,0,0,0,0,0,255,255
41.1,0,0,0,0,0,0,0,0,0,0,0,0,255,255
41.2,0,0,0,0,0,0,0,0,0,0,0,0,255,255
41.3,0,0,0,0,0,0,0,0,0,0,0,0,255,255
41.4,128,128,128,128,128,128,128,128,255,255,0,0,255,255
41.5,128,128,128,128,128,128,128,128,255,255,0,0,255,255
41.6,0,0,0,0,0,0,0,0,0,0,0,0,255,255
41.7,0,0,0,0,0,0,0,0,0,0,0,0,255,255
41.8,0,0,0,0,0,0,0,0,0,0,1,1,255,255
41.9,0,0,0,0,0,0,0,0,0,0,1,1,255,255
42.0,0,0,0,0,0,0,0,0,0,0,1,1,255,255
42.1,0,0,0,0,0,0,0,0,0,0,1,1,255,255
42.2,255,255,255,255,255,255,255,255,0,0,1,1,255,255
42.3,0,0,0,0,0,0,0,0,0,0,1,1,255,255
42.4,0,0,0,0,0,0,0,0,0,0,1,1,255,255
42.5,0,0,0,0,0,0,0,0,0,0,1,1,255,255
42.6,0,0,0,0,0,0,0,0,0,0,1,1,255,255
42.7,255,255,255,255,255,255,255,255,0,0,1,1,255,255
42.8,255,255,255,255,255,255,255,255,0,0,1,1,255,255
42.9,255,255,255,255,255,255,255,255,0,0,1,1,255,255
43.0,0,0,0,0,0,0,0,0,0,0,1,1,255,255
43.1,255,255,255,255,255,255,255,255,0,0,1,1,255,255
43.2,0,0,0,0,0,0,0,0,0,0,1,1,255,255
43.3,0,0,0,0,0,0,0,0,0,0,1,1,255,255
43.4,0,0,0,0,0,0,0,0,0,0,1,1,255,255
43.5,0,0,0,0,0,0,0,0,0,0,1,1,255,255
43.6,0,0,0,0,0,0,0,0,0,0,1,1,255,255
